date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:56:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2014:56:31%20GMT	http://calswec-archive.berkeley.edu/node/1062	./calswec-archive.berkeley.edu/node/1062/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2012)
11:56:32	33070/33070	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:56:32%20GMT	http://calswec-archive.berkeley.edu/child-welfare-informed-webinar-series-scheduled	./calswec-archive.berkeley.edu/child-welfare-informed-webinar-series-scheduled/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2012)
11:56:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2014:56:33%20GMT	http://calswec-archive.berkeley.edu/node/1063	./calswec-archive.berkeley.edu/node/1063/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2012)
11:56:34	33196/33196	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:56:34%20GMT	http://calswec-archive.berkeley.edu/funding-researchpractice-partnership-goes-san-jose-state-university-santa-clara-santa-cruz-proposal	./calswec-archive.berkeley.edu/funding-researchpractice-partnership-goes-san-jose-state-university-santa-clara-santa-cruz-proposal/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2012)
11:56:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2014:56:35%20GMT	http://calswec-archive.berkeley.edu/node/1064	./calswec-archive.berkeley.edu/node/1064/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2012)
11:56:36	32414/32414	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:56:36%20GMT	http://calswec-archive.berkeley.edu/title-iv-e-stipend-program-makes-difference-training-evaluation	./calswec-archive.berkeley.edu/title-iv-e-stipend-program-makes-difference-training-evaluation/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2012)
11:56:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2014:56:37%20GMT	http://calswec-archive.berkeley.edu/node/1065	./calswec-archive.berkeley.edu/node/1065/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2012)
11:56:38	33636/33636	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:56:38%20GMT	http://calswec-archive.berkeley.edu/annual-national-human-services-training-evaluation-symposium-back-berkeley	./calswec-archive.berkeley.edu/annual-national-human-services-training-evaluation-symposium-back-berkeley/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2012)
11:56:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2014:56:39%20GMT	http://calswec-archive.berkeley.edu/node/1067	./calswec-archive.berkeley.edu/node/1067/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2012)
11:56:40	35981/35981	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:56:40%20GMT	http://calswec-archive.berkeley.edu/board-meeting-briefs	./calswec-archive.berkeley.edu/board-meeting-briefs/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2012)
11:56:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2014:56:41%20GMT	http://calswec-archive.berkeley.edu/node/1066	./calswec-archive.berkeley.edu/node/1066/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2012)
11:56:42	37501/37501	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:56:42%20GMT	http://calswec-archive.berkeley.edu/mental-health-program-grad-brings-insight-and-expertise-challenging-field	./calswec-archive.berkeley.edu/mental-health-program-grad-brings-insight-and-expertise-challenging-field/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2012)
11:56:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2014:56:43%20GMT	http://calswec-archive.berkeley.edu/node/6	./calswec-archive.berkeley.edu/node/6/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2012)
11:56:45	35413/35413	---M--	200	added ('OK')	image/png	etag:%22596dce70-8a55%22	http://calswec-archive.berkeley.edu/sites/default/files/styles/medium/public/newsletter-banner-2_4.png?itok=wkE0epZc	./calswec-archive.berkeley.edu/sites/default/files/styles/medium/public/newsletter-banner-2_4/index.png	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2012)
11:56:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2014:56:46%20GMT	http://calswec-archive.berkeley.edu/node/2371	./calswec-archive.berkeley.edu/node/2371.222/index.delayed	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2018)
11:56:46	32534/32534	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:56:46%20GMT	http://calswec-archive.berkeley.edu/rose-chahla-title-iv-e-stipend-program-assistant-director	./calswec-archive.berkeley.edu/rose-chahla-title-iv-e-stipend-program-assistant-director/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2018)
11:56:47	38561/38561	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:56:47%20GMT	http://calswec-archive.berkeley.edu/rosie-i-hernandez-realizes-her-goal-supporting-vulnerable-latino-communities	./calswec-archive.berkeley.edu/rosie-i-hernandez-realizes-her-goal-supporting-vulnerable-latino-communities/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2018)
11:56:48	34949/34949	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:56:48%20GMT	http://calswec-archive.berkeley.edu/calswec-inside-out	./calswec-archive.berkeley.edu/calswec-inside-out/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2018)
11:56:49	37444/37444	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:56:49%20GMT	http://calswec-archive.berkeley.edu/daniel-wilson-helps-improve-lives-both-social-worker-and-change-leader	./calswec-archive.berkeley.edu/daniel-wilson-helps-improve-lives-both-social-worker-and-change-leader/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2018)
11:56:50	33491/33491	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:56:50%20GMT	http://calswec-archive.berkeley.edu/infographic-contest-focuses-milestones-us-social-welfare	./calswec-archive.berkeley.edu/infographic-contest-focuses-milestones-us-social-welfare/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2018)
11:56:51	34251/34251	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:56:51%20GMT	http://calswec-archive.berkeley.edu/message-executive-director-virginia-rondero-hernandez-2	./calswec-archive.berkeley.edu/message-executive-director-virginia-rondero-hernandez-2/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2018)
11:56:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2014:56:52%20GMT	http://calswec-archive.berkeley.edu/node/2168	./calswec-archive.berkeley.edu/node/2168/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2017)
11:56:53	39072/39072	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:56:53%20GMT	http://calswec-archive.berkeley.edu/stephanie-weldon-brings-her-indigenous-worldview-bear-child-welfare-challenges	./calswec-archive.berkeley.edu/stephanie-weldon-brings-her-indigenous-worldview-bear-child-welfare-challenges/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2017)
11:56:54	38154/38154	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:56:54%20GMT	http://calswec-archive.berkeley.edu/daphne-short-new-efforts-outcomes-project-director	./calswec-archive.berkeley.edu/daphne-short-new-efforts-outcomes-project-director/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2017)
11:56:55	41204/41204	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:56:55%20GMT	http://calswec-archive.berkeley.edu/solid-iv-e-foundation-prepares-aaron-cadore-both-child-and-adult-protective-services	./calswec-archive.berkeley.edu/solid-iv-e-foundation-prepares-aaron-cadore-both-child-and-adult-protective-services/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2017)
11:56:56	39826/39826	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:56:56%20GMT	http://calswec-archive.berkeley.edu/what-do-you-know-5-facts-about-title-iv-e-stipend-program	./calswec-archive.berkeley.edu/what-do-you-know-5-facts-about-title-iv-e-stipend-program/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2017)
11:56:57	35859/35859	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:56:57%20GMT	http://calswec-archive.berkeley.edu/ore-carmi-joins-calswec-administrative-assistant-position	./calswec-archive.berkeley.edu/ore-carmi-joins-calswec-administrative-assistant-position/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2017)
11:56:58	38521/38521	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:56:58%20GMT	http://calswec-archive.berkeley.edu/message-executive-director-virginia-rondero-hernandez	./calswec-archive.berkeley.edu/message-executive-director-virginia-rondero-hernandez/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2017)
11:56:59	41612/41612	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:56:59%20GMT	http://calswec-archive.berkeley.edu/regional-training-academy-coordination-project-undergoes-staff-changes	./calswec-archive.berkeley.edu/regional-training-academy-coordination-project-undergoes-staff-changes/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2017)
11:57:01	41360/41360	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:00%20GMT	http://calswec-archive.berkeley.edu/shelby-boston-embraces-social-work-and-her-leadership-role-trailblazing-butte-county	./calswec-archive.berkeley.edu/shelby-boston-embraces-social-work-and-her-leadership-role-trailblazing-butte-county/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2017)
11:57:01	38630/38630	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:01%20GMT	http://calswec-archive.berkeley.edu/inaugural-title-iv-e-summit-april-20-21-combines-student-day-and-field-institute	./calswec-archive.berkeley.edu/inaugural-title-iv-e-summit-april-20-21-combines-student-day-and-field-institute/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2017)
11:57:03	37497/37497	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:02%20GMT	http://calswec-archive.berkeley.edu/april-3-submissions-deadline-research-capstone-award-msw-students	./calswec-archive.berkeley.edu/april-3-submissions-deadline-research-capstone-award-msw-students/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2017)
11:57:03	37312/37312	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:03%20GMT	http://calswec-archive.berkeley.edu/comment-sought-april-9-revised-draft-calswec-curriculum-competencies	./calswec-archive.berkeley.edu/comment-sought-april-9-revised-draft-calswec-curriculum-competencies/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2017)
11:57:04	40807/40807	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:04%20GMT	http://calswec-archive.berkeley.edu/calswec-workforce-development-coordinator-donna-thoreson-retire-may	./calswec-archive.berkeley.edu/calswec-workforce-development-coordinator-donna-thoreson-retire-may/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2017)
11:57:05	36608/36608	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:05%20GMT	http://calswec-archive.berkeley.edu/shay-obrien-new-training-and-curriculum-specialist-rta-coordination-project	./calswec-archive.berkeley.edu/shay-obrien-new-training-and-curriculum-specialist-rta-coordination-project/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2017)
11:57:06	35551/35551	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:06%20GMT	http://calswec-archive.berkeley.edu/dr-michael-biehl-joins-calswecs-research-and-evaluation-team	./calswec-archive.berkeley.edu/dr-michael-biehl-joins-calswecs-research-and-evaluation-team/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2017)
11:57:07	39986/39986	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:07%20GMT	http://calswec-archive.berkeley.edu/through-iv-e-internship-daniel-mckinnis-discovers-child-welfare-perfect-fit	./calswec-archive.berkeley.edu/through-iv-e-internship-daniel-mckinnis-discovers-child-welfare-perfect-fit/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2017)
11:57:09	37273/37273	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:08%20GMT	http://calswec-archive.berkeley.edu/fairness-and-equity-symposium-may-10-focuses-equity-start	./calswec-archive.berkeley.edu/fairness-and-equity-symposium-may-10-focuses-equity-start/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2017)
11:57:10	38693/38693	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:09%20GMT	http://calswec-archive.berkeley.edu/calswec-network-hub-officially-launches	./calswec-archive.berkeley.edu/calswec-network-hub-officially-launches/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2017)
11:57:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2014:57:10%20GMT	http://calswec-archive.berkeley.edu/node/2232	./calswec-archive.berkeley.edu/node/2232/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-may-august-2017)
11:57:11	41528/41528	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:11%20GMT	http://calswec-archive.berkeley.edu/social-work-line-najeeb-kamils-commitment-service-and-social-justice	./calswec-archive.berkeley.edu/social-work-line-najeeb-kamils-commitment-service-and-social-justice/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-may-august-2017)
11:57:13	41889/41889	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:12%20GMT	http://calswec-archive.berkeley.edu/inaugural-calswec-title-iv-e-summit-unites-partners-and-students	./calswec-archive.berkeley.edu/inaugural-calswec-title-iv-e-summit-unites-partners-and-students/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-may-august-2017)
11:57:14	43038/43038	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:13%20GMT	http://calswec-archive.berkeley.edu/message-executive-director-virginia-rondero-hernandez-0	./calswec-archive.berkeley.edu/message-executive-director-virginia-rondero-hernandez-0/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-may-august-2017)
11:57:14	37612/37612	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:14%20GMT	http://calswec-archive.berkeley.edu/marcy-hara-calswecs-director-service-training	./calswec-archive.berkeley.edu/marcy-hara-calswecs-director-service-training/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-may-august-2017)
11:57:15	39379/39379	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:15%20GMT	http://calswec-archive.berkeley.edu/three-calswec-staff-receive-uc-berkeleys-spot-awards	./calswec-archive.berkeley.edu/three-calswec-staff-receive-uc-berkeleys-spot-awards/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-may-august-2017)
11:57:16	40274/40274	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:16%20GMT	http://calswec-archive.berkeley.edu/diamond-mcmillian-has-special-place-her-heart-foster-youth	./calswec-archive.berkeley.edu/diamond-mcmillian-has-special-place-her-heart-foster-youth/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-may-august-2017)
11:57:18	38349/38349	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:17%20GMT	http://calswec-archive.berkeley.edu/humboldt-state-celebrates-graduation-its-original-iv-e-pathway-cohort	./calswec-archive.berkeley.edu/humboldt-state-celebrates-graduation-its-original-iv-e-pathway-cohort/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-may-august-2017)
11:57:18	36802/36802	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:18%20GMT	http://calswec-archive.berkeley.edu/national-training-evaluation-symposium-celebrates-20-year-milestone	./calswec-archive.berkeley.edu/national-training-evaluation-symposium-celebrates-20-year-milestone/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-may-august-2017)
11:57:19	41280/41280	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:19%20GMT	http://calswec-archive.berkeley.edu/quality-parenting-initiatives-just-time-training-library-continues-expand	./calswec-archive.berkeley.edu/quality-parenting-initiatives-just-time-training-library-continues-expand/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-may-august-2017)
11:57:21	36343/36343	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:20%20GMT	http://calswec-archive.berkeley.edu/introducing-elearning-common-cores-critical-new-component	./calswec-archive.berkeley.edu/introducing-elearning-common-cores-critical-new-component/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-may-august-2017)
11:57:21	42460/42460	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:21%20GMT	http://calswec-archive.berkeley.edu/kimberly-becksteads-loving-childhood-imbues-her-sense-purpose	./calswec-archive.berkeley.edu/kimberly-becksteads-loving-childhood-imbues-her-sense-purpose/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-may-august-2017)
11:57:22	36559/36559	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:22%20GMT	http://calswec-archive.berkeley.edu/calswec-welcomes-evaluation-and-research-specialist-dr-michael-sumner	./calswec-archive.berkeley.edu/calswec-welcomes-evaluation-and-research-specialist-dr-michael-sumner/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-may-august-2017)
11:57:23	36674/36674	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:23%20GMT	http://calswec-archive.berkeley.edu/calswec-releases-new-curriculum-competencies	./calswec-archive.berkeley.edu/calswec-releases-new-curriculum-competencies/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-may-august-2017)
11:57:24	36827/36827	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:24%20GMT	http://calswec-archive.berkeley.edu/toolkit-offers-training-psychotropic-meds-administration-foster-care-population	./calswec-archive.berkeley.edu/toolkit-offers-training-psychotropic-meds-administration-foster-care-population/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-may-august-2017)
11:57:25	39853/39853	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:25%20GMT	http://calswec-archive.berkeley.edu/kyle-miller-committed-independence-and-empowerment-foster-youth	./calswec-archive.berkeley.edu/kyle-miller-committed-independence-and-empowerment-foster-youth/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-may-august-2017)
11:57:26	36352/36352	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:26%20GMT	http://calswec-archive.berkeley.edu/integrated-training-plan-advances-shared-practice-environment	./calswec-archive.berkeley.edu/integrated-training-plan-advances-shared-practice-environment/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-may-august-2017)
11:57:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2014:57:27%20GMT	http://calswec-archive.berkeley.edu/node/2323	./calswec-archive.berkeley.edu/node/2323/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-september-december-2017)
11:57:28	39411/39411	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:28%20GMT	http://calswec-archive.berkeley.edu/research-capstone-award-recipients-are-announced	./calswec-archive.berkeley.edu/research-capstone-award-recipients-are-announced/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-september-december-2017)
11:57:30	38887/38887	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:29%20GMT	http://calswec-archive.berkeley.edu/research-and-evaluation-what-you-need-know	./calswec-archive.berkeley.edu/research-and-evaluation-what-you-need-know/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-september-december-2017)
11:57:30	36807/36807	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:30%20GMT	http://calswec-archive.berkeley.edu/vanessa-rezos-joins-calswecs-service-training-project	./calswec-archive.berkeley.edu/vanessa-rezos-joins-calswecs-service-training-project/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-september-december-2017)
11:57:31	41644/41644	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:31%20GMT	http://calswec-archive.berkeley.edu/social-worker-supervisor-stevee-lopez-loves-her-work-emergency-response	./calswec-archive.berkeley.edu/social-worker-supervisor-stevee-lopez-loves-her-work-emergency-response/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-september-december-2017)
11:57:32	35949/35949	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:32%20GMT	http://calswec-archive.berkeley.edu/title-iv-e-stipend-program-annual-report-now-available	./calswec-archive.berkeley.edu/title-iv-e-stipend-program-annual-report-now-available/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-september-december-2017)
11:57:33	36584/36584	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:33%20GMT	http://calswec-archive.berkeley.edu/common-core-social-workers-now-has-its-own-toolkit	./calswec-archive.berkeley.edu/common-core-social-workers-now-has-its-own-toolkit/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-september-december-2017)
11:57:35	41314/41314	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:34%20GMT	http://calswec-archive.berkeley.edu/who-knew-7-facts-about-title-iv-e-stipend-program	./calswec-archive.berkeley.edu/who-knew-7-facts-about-title-iv-e-stipend-program/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-september-december-2017)
11:57:35	41769/41769	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:35%20GMT	http://calswec-archive.berkeley.edu/message-executive-director-virginia-rondero-hernandez-1	./calswec-archive.berkeley.edu/message-executive-director-virginia-rondero-hernandez-1/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-september-december-2017)
11:57:36	38319/38319	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:36%20GMT	http://calswec-archive.berkeley.edu/introducing-new-integrated-behavioral-health-msw-stipend-program	./calswec-archive.berkeley.edu/introducing-new-integrated-behavioral-health-msw-stipend-program/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-september-december-2017)
11:57:38	43892/43892	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:37%20GMT	http://calswec-archive.berkeley.edu/listening-their-stories-misty-shasceen-taylor-helps-heal-and-protect-tribal-families	./calswec-archive.berkeley.edu/listening-their-stories-misty-shasceen-taylor-helps-heal-and-protect-tribal-families/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-september-december-2017)
11:57:39	41162/41162	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:38%20GMT	http://calswec-archive.berkeley.edu/how-ian-yuan-jian-bohannon-became-mental-health-agent-change	./calswec-archive.berkeley.edu/how-ian-yuan-jian-bohannon-became-mental-health-agent-change/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-september-december-2017)
11:57:39	34957/34957	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:39%20GMT	http://calswec-archive.berkeley.edu/message-calswecs-board-president	./calswec-archive.berkeley.edu/message-calswecs-board-president/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-september-december-2017)
11:57:40	37332/37332	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:40%20GMT	http://calswec-archive.berkeley.edu/collaborative-title-iv-e-summit-opportunity-students-lead-and-connect	./calswec-archive.berkeley.edu/collaborative-title-iv-e-summit-opportunity-students-lead-and-connect/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-september-december-2017)
11:57:41	35290/35290	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:41%20GMT	http://calswec-archive.berkeley.edu/toolkit-one-stop-shop-continuum-care-reform-information	./calswec-archive.berkeley.edu/toolkit-one-stop-shop-continuum-care-reform-information/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-september-december-2017)
11:57:42	41363/41363	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:42%20GMT	http://calswec-archive.berkeley.edu/jamie-st-john-devoted-cultivating-healing-therapeutic-relationships	./calswec-archive.berkeley.edu/jamie-st-john-devoted-cultivating-healing-therapeutic-relationships/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-september-december-2017)
11:57:43	36358/36358	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:43%20GMT	http://calswec-archive.berkeley.edu/application-deadline-2018-msw-research-capstone-award-april-3	./calswec-archive.berkeley.edu/application-deadline-2018-msw-research-capstone-award-april-3/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-september-december-2017)
11:57:44	37730/37730	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:44%20GMT	http://calswec-archive.berkeley.edu/new-blueprint-workforce-development	./calswec-archive.berkeley.edu/new-blueprint-workforce-development/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-september-december-2017)
11:57:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2014:57:45%20GMT	http://calswec-archive.berkeley.edu/node/1966	./calswec-archive.berkeley.edu/node/1966/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2016)
11:57:46	44488/44488	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:46%20GMT	http://calswec-archive.berkeley.edu/message-executive-director	./calswec-archive.berkeley.edu/message-executive-director/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2016)
11:57:47	37355/37355	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:47%20GMT	http://calswec-archive.berkeley.edu/april-4-deadline-applications-research-award-msw-students	./calswec-archive.berkeley.edu/april-4-deadline-applications-research-award-msw-students/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2016)
11:57:48	38414/38414	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:48%20GMT	http://calswec-archive.berkeley.edu/fourth-annual-title-iv-e-summer-field-institute-june-9-10-bay-area	./calswec-archive.berkeley.edu/fourth-annual-title-iv-e-summer-field-institute-june-9-10-bay-area/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2016)
11:57:49	37554/37554	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:49%20GMT	http://calswec-archive.berkeley.edu/resource-family-approval-rfa-training-being-piloted	./calswec-archive.berkeley.edu/resource-family-approval-rfa-training-being-piloted/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2016)
